Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-24 19:04:00,19:04:00,CNR1442140102,Success,CID192450,Prime SUV,Tilak Nagar,Ashok Nagar,168.0,45.0,N/A,N/A,No,N/A,453,Cash,38,4.7,3.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-28 00:21:00,00:21:00,CNR7303251285,Success,CID890101,Prime Sedan,Ashok Nagar,Barra,224.0,25.0,N/A,N/A,No,N/A,399,Cash,25,4.5,4.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-23 20:34:00,20:34:00,CNR6610077180,Canceled by Driver,CID336078,Mini,Birhana Road,Vijay Nagar,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,363,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-14 07:17:00,07:17:00,CNR2827530972,Canceled by Driver,CID275653,Bike,Rail Bazaar,Chunniganj,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,1849,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-08 13:02:00,13:02:00,CNR7111273920,Success,CID327269,eBike,Parade,Kakadeo,91.0,75.0,N/A,N/A,No,N/A,288,Cash,5,4.4,3.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-05 18:16:00,18:16:00,CNR2753213890,Success,CID730341,Prime SUV,Nawabganj,Ashok Nagar,161.0,100.0,N/A,N/A,Yes,Vehicle Breakdown,381,Cash,3,4.2,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-23 13:03:00,13:03:00,CNR3814770608,Success,CID500915,Bike,Naubasta,Rail Bazaar,203.0,50.0,N/A,N/A,No,N/A,724,Cash,6,3.1,4.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-28 00:28:00,00:28:00,CNR1683650933,Success,CID919976,Prime Sedan,Nawabganj,Rail Bazaar,154.0,110.0,N/A,N/A,Yes,Vehicle Breakdown,2887,Cash,10,4.9,4.4,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-12 19:04:00,19:04:00,CNR6304630347,Success,CID199923,Prime Sedan,Shastri Nagar,Swaroop Nagar,84.0,130.0,N/A,N/A,No,N/A,964,UPI,32,5.0,3.3,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-09 05:50:00,05:50:00,CNR3631267108,Success,CID124462,eBike,Nawabganj,Parade,182.0,55.0,N/A,N/A,No,N/A,240,Cash,15,4.9,3.6,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-20 15:26:00,15:26:00,CNR7677192723,Success,CID304241,Prime Sedan,Saket Nagar,Harjinder Nagar,126.0,55.0,N/A,N/A,No,N/A,317,Cash,40,4.4,3.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-30 06:20:00,06:20:00,CNR2084343939,Driver Not Found,CID839771,Auto,Colonelganj,Parade,0.0,0.0,N/A,N/A,N/A,N/A,656,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 17:54:00,17:54:00,CNR9306170389,Success,CID971206,Mini,Rail Bazaar,Sisamau,210.0,65.0,N/A,N/A,No,N/A,165,UPI,15,4.2,3.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-05 04:41:00,04:41:00,CNR2651533587,Success,CID347722,eBike,Harjinder Nagar,Sisamau,301.0,80.0,N/A,N/A,Yes,Customer Demand,114,Cash,39,3.4,4.3,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-05 21:33:00,21:33:00,CNR2875140425,Canceled by Driver,CID545555,Prime Plus,Colonelganj,Kalyanpur,0.0,0.0,N/A,Customer related issue,N/A,N/A,265,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-08 21:25:00,21:25:00,CNR4010271902,Success,CID992239,Bike,Lakhanpur,Ratan Lal Nagar,119.0,90.0,N/A,N/A,No,N/A,307,Cash,25,3.9,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-01 15:52:00,15:52:00,CNR7357106706,Success,CID550145,Prime Sedan,Swaroop Nagar,Barra,210.0,120.0,N/A,N/A,No,N/A,343,Cash,44,4.0,4.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-29 21:41:00,21:41:00,CNR4590451750,Success,CID775296,Prime SUV,Birhana Road,Colonelganj,238.0,35.0,N/A,N/A,No,N/A,421,Cash,33,3.3,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-12 17:17:00,17:17:00,CNR8282157036,Success,CID927239,Prime SUV,Chunniganj,Kakadeo,308.0,25.0,N/A,N/A,No,N/A,443,Cash,4,4.4,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-15 14:42:00,14:42:00,CNR2728562299,Canceled by Customer,CID684235,Prime Sedan,Tilak Nagar,Birhana Road,0.0,0.0,Change of plans,N/A,N/A,N/A,1256,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-16 17:22:00,17:22:00,CNR8408092981,Canceled by Customer,CID287504,Prime SUV,Panki,Krishna Nagar,0.0,0.0,Driver asked to cancel,N/A,N/A,N/A,430,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-25 14:56:00,14:56:00,CNR2849575571,Driver Not Found,CID900681,Auto,Ratan Lal Nagar,Phool Bagh,0.0,0.0,N/A,N/A,N/A,N/A,234,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-17 12:11:00,12:11:00,CNR4696550498,Success,CID994628,Mini,Panki,Ratan Lal Nagar,294.0,40.0,N/A,N/A,No,N/A,317,UPI,44,4.4,3.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-03 08:19:00,08:19:00,CNR5641570141,Driver Not Found,CID899596,Auto,Lakhanpur,Naubasta,0.0,0.0,N/A,N/A,N/A,N/A,182,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-07 10:10:00,10:10:00,CNR9722164059,Canceled by Driver,CID422482,Prime Sedan,Panki,Phool Bagh,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,404,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-10 19:26:00,19:26:00,CNR7338064233,Success,CID155736,Bike,Swaroop Nagar,Vijay Nagar,175.0,25.0,N/A,N/A,Yes,Customer Demand,274,UPI,13,3.7,4.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-19 08:15:00,08:15:00,CNR9507656827,Canceled by Customer,CID140344,Bike,Birhana Road,Tilak Nagar,0.0,0.0,Driver is not moving towards pickup location,N/A,N/A,N/A,200,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-02 02:57:00,02:57:00,CNR8393923350,Canceled by Customer,CID971496,Bike,Colonelganj,Swaroop Nagar,0.0,0.0,Driver asked to cancel,N/A,N/A,N/A,395,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-03 20:52:00,20:52:00,CNR3011005356,Success,CID883355,Mini,Ratan Lal Nagar,Parade,119.0,135.0,N/A,N/A,No,N/A,276,Cash,7,4.9,4.5,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-18 15:24:00,15:24:00,CNR9641421270,Success,CID700731,Prime Sedan,Rail Bazaar,Gumti No 5,217.0,140.0,N/A,N/A,No,N/A,695,UPI,2,3.3,4.2,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-25 05:10:00,05:10:00,CNR9750977837,Driver Not Found,CID375804,Prime Plus,Kakadeo,Parade,0.0,0.0,N/A,N/A,N/A,N/A,184,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-28 16:24:00,16:24:00,CNR7158954017,Success,CID536565,Prime SUV,Govind Nagar,Kakadeo,175.0,110.0,N/A,N/A,No,N/A,321,UPI,20,3.7,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-24 19:42:00,19:42:00,CNR7463111659,Canceled by Driver,CID170365,Prime Sedan,Parade,Krishna Nagar,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,149,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-01 06:37:00,06:37:00,CNR2897530488,Success,CID961241,Prime SUV,Juhi,Lakhanpur,77.0,145.0,N/A,N/A,No,N/A,127,UPI,21,3.8,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-30 06:47:00,06:47:00,CNR9545221819,Driver Not Found,CID654019,eBike,Vijay Nagar,Vijay Nagar,0.0,0.0,N/A,N/A,N/A,N/A,901,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-09 05:17:00,05:17:00,CNR1587944486,Success,CID929543,Prime SUV,Arya Nagar,Kakadeo,105.0,130.0,N/A,N/A,No,N/A,2698,Cash,45,4.7,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-08 11:25:00,11:25:00,CNR5226218313,Success,CID579099,Bike,Ashok Nagar,Phool Bagh,189.0,110.0,N/A,N/A,Yes,Vehicle Breakdown,267,Cash,8,3.1,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-19 21:39:00,21:39:00,CNR8788792837,Success,CID622935,Prime Sedan,Kidwai Nagar,Vijay Nagar,154.0,50.0,N/A,N/A,No,N/A,1216,Cash,21,3.9,3.9,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-06 16:37:00,16:37:00,CNR3037172806,Success,CID739011,Prime SUV,Arya Nagar,Kidwai Nagar,56.0,70.0,N/A,N/A,No,N/A,253,Credit Card,49,3.1,5.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-15 14:16:00,14:16:00,CNR7220749604,Canceled by Customer,CID700810,Auto,Panki,Ratan Lal Nagar,0.0,0.0,Change of plans,N/A,N/A,N/A,2967,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-01 00:14:00,00:14:00,CNR6305551338,Success,CID512943,Prime Sedan,Shastri Nagar,Shastri Nagar,70.0,125.0,N/A,N/A,No,N/A,468,Cash,28,4.3,3.8,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-15 22:00:00,22:00:00,CNR6342785869,Success,CID833251,Prime SUV,Kakadeo,Birhana Road,63.0,75.0,N/A,N/A,No,N/A,144,Cash,12,4.8,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-17 03:52:00,03:52:00,CNR8047946951,Success,CID690914,Bike,Juhi,Civil Lines,161.0,135.0,N/A,N/A,No,N/A,558,Cash,9,3.7,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-23 04:49:00,04:49:00,CNR3579243194,Canceled by Driver,CID794675,Prime Plus,Nawabganj,Mall Road,0.0,0.0,N/A,Customer related issue,N/A,N/A,302,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-22 02:57:00,02:57:00,CNR1787411392,Canceled by Driver,CID575420,eBike,Mall Road,Civil Lines,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,175,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-01 17:59:00,17:59:00,CNR2443937320,Canceled by Driver,CID832102,Auto,Colonelganj,Nawabganj,0.0,0.0,N/A,Customer related issue,N/A,N/A,152,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-28 04:45:00,04:45:00,CNR8926994709,Success,CID335950,Bike,Krishna Nagar,Krishna Nagar,175.0,100.0,N/A,N/A,No,N/A,830,Cash,17,3.1,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-10 19:39:00,19:39:00,CNR3576186036,Success,CID191425,Bike,Parade,Kidwai Nagar,203.0,50.0,N/A,N/A,No,N/A,120,UPI,48,3.8,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-24 18:40:00,18:40:00,CNR9944367416,Success,CID122668,Prime SUV,Juhi,Tilak Nagar,147.0,145.0,N/A,N/A,No,N/A,269,Cash,2,3.7,4.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-06 15:05:00,15:05:00,CNR2288246819,Success,CID326056,Auto,Swaroop Nagar,Saket Nagar,238.0,110.0,N/A,N/A,No,N/A,262,Cash,3,3.9,4.2,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-10 07:33:00,07:33:00,CNR9299164899,Canceled by Customer,CID826622,Prime Plus,Arya Nagar,Colonelganj,0.0,0.0,Driver asked to cancel,N/A,N/A,N/A,205,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-17 08:11:00,08:11:00,CNR6326742644,Canceled by Driver,CID392223,Auto,Saket Nagar,Shastri Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,970,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 13:10:00,13:10:00,CNR3326417016,Success,CID858570,Prime SUV,Nawabganj,Krishna Nagar,231.0,130.0,N/A,N/A,No,N/A,209,UPI,48,4.6,4.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-01 00:32:00,00:32:00,CNR5249798089,Canceled by Driver,CID327391,Auto,Chunniganj,Panki,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,236,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-07 09:33:00,09:33:00,CNR3884883054,Canceled by Customer,CID189772,eBike,Kidwai Nagar,Ratan Lal Nagar,0.0,0.0,Driver asked to cancel,N/A,N/A,N/A,188,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-25 02:41:00,02:41:00,CNR8753559165,Success,CID162506,Prime Plus,Chunniganj,Tilak Nagar,308.0,95.0,N/A,N/A,No,N/A,194,Cash,17,4.0,3.4,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-01 00:34:00,00:34:00,CNR1228127232,Canceled by Driver,CID217933,Mini,Arya Nagar,Lakhanpur,0.0,0.0,N/A,Customer was coughing/sick,N/A,N/A,432,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-21 09:20:00,09:20:00,CNR1228725556,Success,CID528954,Auto,Barra,Lakhanpur,224.0,145.0,N/A,N/A,No,N/A,164,Cash,17,4.7,3.7,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-04 09:03:00,09:03:00,CNR2172088723,Success,CID762673,Prime Plus,Rail Bazaar,Mall Road,161.0,75.0,N/A,N/A,No,N/A,273,UPI,35,4.8,3.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-20 22:43:00,22:43:00,CNR9251385489,Success,CID197299,Bike,Harjinder Nagar,Mall Road,203.0,60.0,N/A,N/A,No,N/A,772,Cash,47,3.9,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-11 16:47:00,16:47:00,CNR1569510623,Canceled by Customer,CID182991,eBike,Kakadeo,Rail Bazaar,0.0,0.0,Change of plans,N/A,N/A,N/A,700,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-07 13:15:00,13:15:00,CNR2989512591,Success,CID537167,Prime Sedan,Gumti No 5,Nawabganj,56.0,100.0,N/A,N/A,No,N/A,2266,UPI,1,3.3,3.5,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-09 02:13:00,02:13:00,CNR6570881442,Success,CID829316,Prime SUV,Krishna Nagar,Lakhanpur,252.0,40.0,N/A,N/A,No,N/A,299,Cash,28,3.6,4.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-24 15:11:00,15:11:00,CNR5391912649,Canceled by Customer,CID976664,Auto,Barra,Civil Lines,0.0,0.0,Change of plans,N/A,N/A,N/A,414,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-14 07:52:00,07:52:00,CNR7865770411,Success,CID867235,eBike,Ashok Nagar,Barra,84.0,145.0,N/A,N/A,No,N/A,267,Cash,43,4.0,4.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-14 13:28:00,13:28:00,CNR4932216720,Success,CID353074,Prime Plus,Swaroop Nagar,Tilak Nagar,133.0,120.0,N/A,N/A,No,N/A,2841,Cash,4,3.9,4.5,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-18 21:27:00,21:27:00,CNR5972068851,Success,CID112201,Mini,Nawabganj,Kalyanpur,273.0,55.0,N/A,N/A,No,N/A,366,UPI,3,4.9,4.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-19 21:53:00,21:53:00,CNR6725489548,Canceled by Driver,CID615482,Prime Plus,Gumti No 5,Tilak Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,312,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-09 03:55:00,03:55:00,CNR1440439346,Success,CID127262,Auto,Govind Nagar,Juhi,266.0,85.0,N/A,N/A,No,N/A,869,Cash,9,4.8,4.1,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-14 19:04:00,19:04:00,CNR4562850209,Success,CID702431,Auto,Harjinder Nagar,Tilak Nagar,294.0,115.0,N/A,N/A,No,N/A,498,Cash,5,3.1,4.5,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-14 09:23:00,09:23:00,CNR5188438652,Success,CID455823,Prime SUV,Rail Bazaar,Vijay Nagar,119.0,35.0,N/A,N/A,No,N/A,946,Cash,26,3.8,3.3,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-24 14:50:00,14:50:00,CNR4076543638,Success,CID406132,Prime Sedan,Mall Road,Juhi,203.0,135.0,N/A,N/A,No,N/A,543,Cash,49,4.5,4.6,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-26 13:01:00,13:01:00,CNR6251151777,Success,CID215333,eBike,Vijay Nagar,Krishna Nagar,203.0,95.0,N/A,N/A,No,N/A,255,UPI,16,3.5,3.7,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-01 03:46:00,03:46:00,CNR5177512864,Canceled by Customer,CID862460,Prime Sedan,Juhi,Nawabganj,0.0,0.0,Driver asked to cancel,N/A,N/A,N/A,703,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-12 19:59:00,19:59:00,CNR2247502062,Success,CID708991,eBike,Phool Bagh,Govind Nagar,252.0,145.0,N/A,N/A,No,N/A,465,Cash,17,4.3,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-19 20:39:00,20:39:00,CNR1472830137,Success,CID521147,Bike,Parade,Chunniganj,147.0,145.0,N/A,N/A,No,N/A,232,UPI,5,4.0,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-21 17:25:00,17:25:00,CNR3706482632,Canceled by Driver,CID107010,eBike,Gumti No 5,Phool Bagh,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,442,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-12 14:57:00,14:57:00,CNR2309199434,Canceled by Customer,CID980037,Prime SUV,Saket Nagar,Swaroop Nagar,0.0,0.0,Driver asked to cancel,N/A,N/A,N/A,160,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-09 13:17:00,13:17:00,CNR9051090910,Success,CID928883,eBike,Juhi,Harjinder Nagar,126.0,135.0,N/A,N/A,No,N/A,259,UPI,44,4.5,3.1,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-27 05:07:00,05:07:00,CNR9044052998,Canceled by Driver,CID883087,Prime Plus,Lakhanpur,Panki,0.0,0.0,N/A,Customer related issue,N/A,N/A,402,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-08 00:23:00,00:23:00,CNR5150243012,Canceled by Driver,CID239284,Auto,Mall Road,Ashok Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,850,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-28 15:30:00,15:30:00,CNR5572871716,Canceled by Customer,CID860733,Prime Sedan,Mall Road,Juhi,0.0,0.0,Driver is not moving towards pickup location,N/A,N/A,N/A,390,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-08 14:25:00,14:25:00,CNR4799795044,Canceled by Driver,CID187781,Auto,Tilak Nagar,Tilak Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,105,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-22 21:51:00,21:51:00,CNR1723493791,Success,CID639683,Mini,Panki,Swaroop Nagar,133.0,145.0,N/A,N/A,No,N/A,451,UPI,10,4.1,3.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-06 18:26:00,18:26:00,CNR7198192150,Canceled by Driver,CID810870,Prime Plus,Lakhanpur,Saket Nagar,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,856,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-12 06:02:00,06:02:00,CNR6258553089,Canceled by Driver,CID568441,Prime Plus,Phool Bagh,Lakhanpur,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,2009,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-17 16:50:00,16:50:00,CNR3589071213,Success,CID371692,Mini,Parade,Parade,308.0,125.0,N/A,N/A,No,N/A,429,Cash,1,3.4,4.7,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-08 04:44:00,04:44:00,CNR8325565904,Success,CID711763,Mini,Govind Nagar,Shastri Nagar,273.0,105.0,N/A,N/A,No,N/A,368,Cash,23,4.2,3.2,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-22 20:31:00,20:31:00,CNR9580560841,Canceled by Driver,CID357944,Prime Sedan,Swaroop Nagar,Panki,0.0,0.0,N/A,Customer related issue,N/A,N/A,169,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-17 08:18:00,08:18:00,CNR6683006662,Success,CID769124,Mini,Naubasta,Shastri Nagar,140.0,140.0,N/A,N/A,Yes,Other Issue,221,UPI,30,3.1,3.4,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-23 19:24:00,19:24:00,CNR4961819347,Success,CID936776,Prime SUV,Ashok Nagar,Barra,259.0,75.0,N/A,N/A,No,N/A,444,Cash,11,4.2,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-18 11:58:00,11:58:00,CNR3097550668,Success,CID694249,Prime Plus,Sisamau,Kakadeo,273.0,25.0,N/A,N/A,No,N/A,306,UPI,10,4.2,3.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-01 02:53:00,02:53:00,CNR5273637865,Success,CID737087,Auto,Mall Road,Arya Nagar,280.0,40.0,N/A,N/A,No,N/A,787,UPI,3,3.3,4.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-19 15:16:00,15:16:00,CNR7052453671,Canceled by Driver,CID249277,Prime Plus,Harjinder Nagar,Juhi,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,254,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-22 14:22:00,14:22:00,CNR9978906463,Canceled by Driver,CID394534,eBike,Shastri Nagar,Shastri Nagar,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,272,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-18 00:04:00,00:04:00,CNR8304718441,Canceled by Customer,CID192606,Prime Sedan,Shastri Nagar,Govind Nagar,0.0,0.0,AC is Not working,N/A,N/A,N/A,205,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-03 13:12:00,13:12:00,CNR6158057441,Success,CID647647,Prime Plus,Tilak Nagar,Govind Nagar,49.0,105.0,N/A,N/A,No,N/A,355,UPI,6,3.6,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-26 08:42:00,08:42:00,CNR5660593077,Success,CID255884,Prime Plus,Sisamau,Civil Lines,245.0,115.0,N/A,N/A,No,N/A,429,Credit Card,3,4.6,3.2,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-30 17:03:00,17:03:00,CNR7251977817,Canceled by Driver,CID384996,Auto,Govind Nagar,Juhi,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,176,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-10 07:06:00,07:06:00,CNR2123087430,Success,CID842287,Mini,Saket Nagar,Kalyanpur,63.0,75.0,N/A,N/A,No,N/A,180,UPI,11,3.7,4.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-04 06:09:00,06:09:00,CNR6987587396,Success,CID137173,Bike,Panki,Phool Bagh,77.0,70.0,N/A,N/A,No,N/A,498,Cash,36,4.8,3.4,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-13 06:01:00,06:01:00,CNR8863014431,Canceled by Driver,CID157039,Mini,Vijay Nagar,Naubasta,0.0,0.0,N/A,More than permitted people in there,N/A,N/A,186,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-30 19:02:00,19:02:00,CNR9832370330,Canceled by Driver,CID540918,Prime SUV,Ratan Lal Nagar,Saket Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,396,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-20 01:08:00,01:08:00,CNR5227003776,Success,CID934054,eBike,Nawabganj,Mall Road,252.0,90.0,N/A,N/A,No,N/A,998,Cash,31,4.8,4.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-27 16:46:00,16:46:00,CNR7031256558,Success,CID587793,Auto,Govind Nagar,Sisamau,245.0,140.0,N/A,N/A,No,N/A,497,UPI,7,3.2,4.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-12 11:48:00,11:48:00,CNR3347040498,Canceled by Driver,CID440010,Bike,Nawabganj,Swaroop Nagar,0.0,0.0,N/A,Customer related issue,N/A,N/A,2221,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-08 07:41:00,07:41:00,CNR1549994934,Canceled by Driver,CID603680,Auto,Harjinder Nagar,Tilak Nagar,0.0,0.0,N/A,Personal & Car related issue,N/A,N/A,1178,N/A,0,0.0,0.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
